date,Envoi colis,isPartial
2023-03-26,45,False
2023-03-27,66,False
2023-03-28,70,False
2023-03-29,76,False
2023-03-30,80,False
2023-03-31,74,False
2023-04-01,58,False
2023-04-02,53,False
2023-04-03,67,False
2023-04-04,62,False
2023-04-05,63,False
2023-04-06,67,False
2023-04-07,63,False
2023-04-08,58,False
2023-04-09,42,False
2023-04-10,56,False
2023-04-11,89,False
2023-04-12,65,False
2023-04-13,67,False
2023-04-14,53,False
2023-04-15,62,False
2023-04-16,61,False
2023-04-17,81,False
2023-04-18,100,False
2023-04-19,68,False
2023-04-20,70,False
2023-04-21,66,False
2023-04-22,30,False
2023-04-23,68,False
2023-04-24,85,False
2023-04-25,68,False
2023-04-26,97,False
2023-04-27,57,False
2023-04-28,49,False
2023-04-29,65,False
2023-04-30,25,False
2023-05-01,65,False
2023-05-02,77,False
2023-05-03,83,False
2023-05-04,92,False
2023-05-05,51,False
2023-05-06,38,False
2023-05-07,74,False
2023-05-08,64,False
2023-05-09,73,False
2023-05-10,92,False
2023-05-11,61,False
2023-05-12,76,False
2023-05-13,44,False
2023-05-14,51,False
2023-05-15,73,False
2023-05-16,58,False
2023-05-17,93,False
2023-05-18,71,False
2023-05-19,76,False
2023-05-20,51,False
2023-05-21,59,False
2023-05-22,67,False
2023-05-23,96,False
2023-05-24,66,False
2023-05-25,63,False
2023-05-26,58,False
2023-05-27,56,False
2023-05-28,37,False
2023-05-29,71,False
2023-05-30,96,False
2023-05-31,69,False
2023-06-01,68,False
2023-06-02,57,False
2023-06-03,40,False
2023-06-04,43,False
2023-06-05,94,False
2023-06-06,76,False
2023-06-07,55,False
2023-06-08,79,False
2023-06-09,65,False
2023-06-10,46,False
2023-06-11,46,False
2023-06-12,74,False
2023-06-13,96,False
2023-06-14,84,False
2023-06-15,81,False
2023-06-16,62,False
2023-06-17,51,False
2023-06-18,58,False
2023-06-19,67,False
2023-06-20,63,False
2023-06-21,70,False
2023-06-22,54,False
2023-06-23,84,False
2023-06-24,39,False
