date,Livraison,isPartial
2021-06-27,73,False
2021-06-28,75,False
2021-06-29,73,False
2021-06-30,84,False
2021-07-01,89,False
2021-07-02,84,False
2021-07-03,79,False
2021-07-04,95,False
2021-07-05,91,False
2021-07-06,87,False
2021-07-07,89,False
2021-07-08,85,False
2021-07-09,87,False
2021-07-10,92,False
2021-07-11,78,False
2021-07-12,83,False
2021-07-13,89,False
2021-07-14,81,False
2021-07-15,88,False
2021-07-16,88,False
2021-07-17,87,False
2021-07-18,78,False
2021-07-19,93,False
2021-07-20,90,False
2021-07-21,90,False
2021-07-22,94,False
2021-07-23,81,False
2021-07-24,79,False
2021-07-25,88,False
2021-07-26,85,False
2021-07-27,89,False
2021-07-28,82,False
2021-07-29,81,False
2021-07-30,82,False
2021-07-31,91,False
2021-08-01,77,False
2021-08-02,84,False
2021-08-03,92,False
2021-08-04,89,False
2021-08-05,90,False
2021-08-06,94,False
2021-08-07,87,False
2021-08-08,78,False
2021-08-09,100,False
2021-08-10,90,False
2021-08-11,95,False
2021-08-12,88,False
2021-08-13,92,False
2021-08-14,85,False
2021-08-15,85,False
2021-08-16,88,False
2021-08-17,85,False
2021-08-18,87,False
2021-08-19,86,False
2021-08-20,88,False
2021-08-21,78,False
2021-08-22,81,False
2021-08-23,86,False
2021-08-24,89,False
2021-08-25,88,False
2021-08-26,88,False
2021-08-27,87,False
2021-08-28,78,False
2021-08-29,84,False
2021-08-30,81,False
2021-08-31,88,False
2021-09-01,79,False
2021-09-02,72,False
2021-09-03,82,False
2021-09-04,80,False
2021-09-05,84,False
2021-09-06,78,False
2021-09-07,77,False
2021-09-08,80,False
2021-09-09,80,False
2021-09-10,89,False
2021-09-11,88,False
2021-09-12,75,False
2021-09-13,83,False
2021-09-14,77,False
2021-09-15,76,False
2021-09-16,70,False
2021-09-17,76,False
2021-09-18,76,False
2021-09-19,75,False
2021-09-20,74,False
2021-09-21,75,False
2021-09-22,73,False
2021-09-23,68,False
2021-09-24,77,False
2021-09-25,70,False
