date,colis,isPartial
2023-06-25,40,False
2023-06-26,74,False
2023-06-27,75,False
2023-06-28,71,False
2023-06-29,71,False
2023-06-30,62,False
2023-07-01,55,False
2023-07-02,46,False
2023-07-03,79,False
2023-07-04,87,False
2023-07-05,80,False
2023-07-06,86,False
2023-07-07,83,False
2023-07-08,74,False
2023-07-09,44,False
2023-07-10,84,False
2023-07-11,87,False
2023-07-12,94,False
2023-07-13,87,False
2023-07-14,52,False
2023-07-15,70,False
2023-07-16,43,False
2023-07-17,91,False
2023-07-18,99,False
2023-07-19,100,False
2023-07-20,94,False
2023-07-21,87,False
2023-07-22,80,False
2023-07-23,43,False
2023-07-24,79,False
2023-07-25,81,False
2023-07-26,83,False
2023-07-27,84,False
2023-07-28,75,False
2023-07-29,67,False
2023-07-30,42,False
2023-07-31,83,False
2023-08-01,80,False
