date,Service de livraison,isPartial
2020-09-27,0,False
2020-09-28,22,False
2020-09-29,40,False
2020-09-30,28,False
2020-10-01,25,False
2020-10-02,30,False
2020-10-03,0,False
2020-10-04,17,False
2020-10-05,21,False
2020-10-06,13,False
2020-10-07,26,False
2020-10-08,0,False
2020-10-09,27,False
2020-10-10,44,False
2020-10-11,0,False
2020-10-12,44,False
2020-10-13,16,False
2020-10-14,0,False
2020-10-15,0,False
2020-10-16,23,False
2020-10-17,21,False
2020-10-18,17,False
2020-10-19,24,False
2020-10-20,0,False
2020-10-21,0,False
2020-10-22,28,False
2020-10-23,25,False
2020-10-24,19,False
2020-10-25,22,False
2020-10-26,28,False
2020-10-27,27,False
2020-10-28,57,False
2020-10-29,100,False
2020-10-30,22,False
2020-10-31,27,False
2020-11-01,32,False
2020-11-02,13,False
2020-11-03,0,False
2020-11-04,0,False
2020-11-05,0,False
2020-11-06,14,False
2020-11-07,42,False
2020-11-08,36,False
2020-11-09,11,False
2020-11-10,49,False
2020-11-11,31,False
2020-11-12,20,False
2020-11-13,45,False
2020-11-14,25,False
2020-11-15,34,False
2020-11-16,24,False
2020-11-17,34,False
2020-11-18,54,False
2020-11-19,31,False
2020-11-20,38,False
2020-11-21,25,False
2020-11-22,29,False
2020-11-23,16,False
2020-11-24,0,False
2020-11-25,0,False
2020-11-26,0,False
2020-11-27,36,False
2020-11-28,37,False
2020-11-29,0,False
2020-11-30,29,False
2020-12-01,13,False
2020-12-02,21,False
2020-12-03,12,False
2020-12-04,31,False
2020-12-05,40,False
2020-12-06,0,False
2020-12-07,41,False
2020-12-08,25,False
2020-12-09,26,False
2020-12-10,16,False
2020-12-11,39,False
2020-12-12,44,False
2020-12-13,22,False
2020-12-14,0,False
2020-12-15,40,False
2020-12-16,47,False
2020-12-17,34,False
2020-12-18,32,False
2020-12-19,25,False
2020-12-20,18,False
2020-12-21,0,False
2020-12-22,26,False
2020-12-23,14,False
2020-12-24,0,False
2020-12-25,0,False
2020-12-26,0,False
