date,Délai livraison,isPartial
2018-12-30,23,False
2018-12-31,30,False
2019-01-01,21,False
2019-01-02,30,False
2019-01-03,0,False
2019-01-04,93,False
2019-01-05,0,False
2019-01-06,0,False
2019-01-07,21,False
2019-01-08,30,False
2019-01-09,27,False
2019-01-10,78,False
2019-01-11,22,False
2019-01-12,59,False
2019-01-13,26,False
2019-01-14,64,False
2019-01-15,100,False
2019-01-16,0,False
2019-01-17,30,False
2019-01-18,50,False
2019-01-19,45,False
2019-01-20,0,False
2019-01-21,51,False
2019-01-22,0,False
2019-01-23,48,False
2019-01-24,28,False
2019-01-25,74,False
2019-01-26,0,False
2019-01-27,45,False
2019-01-28,41,False
2019-01-29,50,False
2019-01-30,53,False
2019-01-31,41,False
2019-02-01,38,False
2019-02-02,0,False
2019-02-03,58,False
2019-02-04,69,False
2019-02-05,20,False
2019-02-06,53,False
2019-02-07,47,False
2019-02-08,73,False
2019-02-09,49,False
2019-02-10,0,False
2019-02-11,59,False
2019-02-12,68,False
2019-02-13,80,False
2019-02-14,53,False
2019-02-15,29,False
2019-02-16,0,False
2019-02-17,65,False
2019-02-18,93,False
2019-02-19,57,False
2019-02-20,70,False
2019-02-21,37,False
2019-02-22,0,False
2019-02-23,60,False
2019-02-24,41,False
2019-02-25,27,False
2019-02-26,59,False
2019-02-27,61,False
2019-02-28,63,False
2019-03-01,34,False
2019-03-02,0,False
2019-03-03,45,False
2019-03-04,83,False
2019-03-05,39,False
2019-03-06,0,False
2019-03-07,44,False
2019-03-08,60,False
2019-03-09,24,False
2019-03-10,20,False
2019-03-11,48,False
2019-03-12,57,False
2019-03-13,94,False
2019-03-14,25,False
2019-03-15,34,False
2019-03-16,0,False
2019-03-17,19,False
2019-03-18,52,False
2019-03-19,44,False
2019-03-20,68,False
2019-03-21,30,False
2019-03-22,27,False
2019-03-23,38,False
2019-03-24,0,False
2019-03-25,0,False
2019-03-26,34,False
2019-03-27,31,False
2019-03-28,32,False
2019-03-29,0,False
2019-03-30,39,False
