date,Service de livraison,isPartial
2017-01-01,36,False
2017-01-02,0,False
2017-01-03,30,False
2017-01-04,45,False
2017-01-05,46,False
2017-01-06,41,False
2017-01-07,39,False
2017-01-08,0,False
2017-01-09,19,False
2017-01-10,0,False
2017-01-11,17,False
2017-01-12,20,False
2017-01-13,0,False
2017-01-14,0,False
2017-01-15,0,False
2017-01-16,18,False
2017-01-17,28,False
2017-01-18,0,False
2017-01-19,34,False
2017-01-20,0,False
2017-01-21,0,False
2017-01-22,0,False
2017-01-23,0,False
2017-01-24,0,False
2017-01-25,0,False
2017-01-26,0,False
2017-01-27,0,False
2017-01-28,0,False
2017-01-29,0,False
2017-01-30,98,False
2017-01-31,0,False
2017-02-01,30,False
2017-02-02,26,False
2017-02-03,29,False
2017-02-04,0,False
2017-02-05,24,False
2017-02-06,0,False
2017-02-07,0,False
2017-02-08,0,False
2017-02-09,20,False
2017-02-10,39,False
2017-02-11,43,False
2017-02-12,21,False
2017-02-13,0,False
2017-02-14,22,False
2017-02-15,0,False
2017-02-16,0,False
2017-02-17,32,False
2017-02-18,30,False
2017-02-19,31,False
2017-02-20,33,False
2017-02-21,0,False
2017-02-22,0,False
2017-02-23,0,False
2017-02-24,24,False
2017-02-25,0,False
2017-02-26,25,False
2017-02-27,0,False
2017-02-28,18,False
2017-03-01,100,False
2017-03-02,0,False
2017-03-03,0,False
2017-03-04,0,False
2017-03-05,26,False
2017-03-06,47,False
2017-03-07,0,False
2017-03-08,0,False
2017-03-09,53,False
2017-03-10,42,False
2017-03-11,0,False
2017-03-12,0,False
2017-03-13,0,False
2017-03-14,59,False
2017-03-15,0,False
2017-03-16,0,False
2017-03-17,34,False
2017-03-18,0,False
2017-03-19,79,False
2017-03-20,18,False
2017-03-21,0,False
2017-03-22,0,False
2017-03-23,21,False
2017-03-24,28,False
2017-03-25,0,False
2017-03-26,24,False
2017-03-27,0,False
2017-03-28,86,False
2017-03-29,25,False
2017-03-30,0,False
2017-03-31,78,False
2017-04-01,30,False
