date,Point relais,isPartial
2018-07-01,30,False
2018-07-02,79,False
2018-07-03,83,False
2018-07-04,74,False
2018-07-05,93,False
2018-07-06,83,False
2018-07-07,60,False
2018-07-08,38,False
2018-07-09,72,False
2018-07-10,72,False
2018-07-11,71,False
2018-07-12,81,False
2018-07-13,81,False
2018-07-14,56,False
2018-07-15,27,False
2018-07-16,89,False
2018-07-17,86,False
2018-07-18,89,False
2018-07-19,87,False
2018-07-20,60,False
2018-07-21,88,False
2018-07-22,40,False
2018-07-23,93,False
2018-07-24,78,False
2018-07-25,72,False
2018-07-26,80,False
2018-07-27,63,False
2018-07-28,65,False
2018-07-29,43,False
2018-07-30,81,False
2018-07-31,94,False
2018-08-01,92,False
2018-08-02,69,False
2018-08-03,83,False
2018-08-04,86,False
2018-08-05,50,False
2018-08-06,77,False
2018-08-07,85,False
2018-08-08,98,False
2018-08-09,93,False
2018-08-10,82,False
2018-08-11,83,False
2018-08-12,52,False
2018-08-13,97,False
2018-08-14,89,False
2018-08-15,50,False
2018-08-16,98,False
2018-08-17,96,False
2018-08-18,80,False
2018-08-19,39,False
2018-08-20,86,False
2018-08-21,94,False
2018-08-22,84,False
2018-08-23,78,False
2018-08-24,86,False
2018-08-25,68,False
2018-08-26,38,False
2018-08-27,100,False
2018-08-28,82,False
2018-08-29,76,False
2018-08-30,79,False
2018-08-31,84,False
2018-09-01,80,False
2018-09-02,51,False
2018-09-03,83,False
2018-09-04,83,False
2018-09-05,89,False
2018-09-06,92,False
2018-09-07,96,False
2018-09-08,79,False
2018-09-09,43,False
2018-09-10,80,False
2018-09-11,85,False
2018-09-12,78,False
2018-09-13,84,False
2018-09-14,73,False
2018-09-15,74,False
2018-09-16,42,False
2018-09-17,77,False
2018-09-18,84,False
2018-09-19,69,False
2018-09-20,72,False
2018-09-21,84,False
2018-09-22,69,False
2018-09-23,34,False
2018-09-24,80,False
2018-09-25,83,False
2018-09-26,80,False
2018-09-27,89,False
2018-09-28,86,False
2018-09-29,66,False
