date,Tarif colis,isPartial
2022-12-25,0,False
2022-12-26,51,False
2022-12-27,72,False
2022-12-28,47,False
2022-12-29,87,False
2022-12-30,86,False
2022-12-31,47,False
2023-01-01,29,False
2023-01-02,71,False
2023-01-03,73,False
2023-01-04,63,False
2023-01-05,70,False
2023-01-06,67,False
2023-01-07,76,False
2023-01-08,0,False
2023-01-09,62,False
2023-01-10,46,False
2023-01-11,51,False
2023-01-12,88,False
2023-01-13,58,False
2023-01-14,55,False
2023-01-15,35,False
2023-01-16,51,False
2023-01-17,55,False
2023-01-18,62,False
2023-01-19,58,False
2023-01-20,74,False
2023-01-21,50,False
2023-01-22,46,False
2023-01-23,61,False
2023-01-24,28,False
2023-01-25,35,False
2023-01-26,57,False
2023-01-27,54,False
2023-01-28,37,False
2023-01-29,45,False
2023-01-30,45,False
2023-01-31,76,False
2023-02-01,74,False
2023-02-02,62,False
2023-02-03,40,False
2023-02-04,58,False
2023-02-05,47,False
2023-02-06,57,False
2023-02-07,51,False
2023-02-08,40,False
2023-02-09,65,False
2023-02-10,18,False
2023-02-11,61,False
2023-02-12,59,False
2023-02-13,38,False
2023-02-14,48,False
2023-02-15,55,False
2023-02-16,89,False
2023-02-17,51,False
2023-02-18,56,False
2023-02-19,40,False
2023-02-20,44,False
2023-02-21,81,False
2023-02-22,52,False
2023-02-23,55,False
2023-02-24,82,False
2023-02-25,35,False
2023-02-26,66,False
2023-02-27,39,False
2023-02-28,20,False
2023-03-01,26,False
2023-03-02,59,False
2023-03-03,64,False
2023-03-04,51,False
2023-03-05,25,False
2023-03-06,36,False
2023-03-07,49,False
2023-03-08,47,False
2023-03-09,33,False
2023-03-10,40,False
2023-03-11,49,False
2023-03-12,43,False
2023-03-13,53,False
2023-03-14,55,False
2023-03-15,42,False
2023-03-16,70,False
2023-03-17,43,False
2023-03-18,53,False
2023-03-19,60,False
2023-03-20,100,False
2023-03-21,41,False
2023-03-22,66,False
2023-03-23,22,False
2023-03-24,42,False
2023-03-25,21,False
