date,Livraison,isPartial
2020-03-29,92,False
2020-03-30,97,False
2020-03-31,89,False
2020-04-01,81,False
2020-04-02,85,False
2020-04-03,82,False
2020-04-04,100,False
2020-04-05,96,False
2020-04-06,85,False
2020-04-07,80,False
2020-04-08,85,False
2020-04-09,86,False
2020-04-10,80,False
2020-04-11,83,False
2020-04-12,72,False
2020-04-13,72,False
2020-04-14,84,False
2020-04-15,81,False
2020-04-16,73,False
2020-04-17,71,False
2020-04-18,74,False
2020-04-19,63,False
2020-04-20,58,False
2020-04-21,61,False
2020-04-22,62,False
2020-04-23,61,False
2020-04-24,64,False
2020-04-25,57,False
2020-04-26,47,False
2020-04-27,46,False
2020-04-28,46,False
2020-04-29,57,False
2020-04-30,58,False
2020-05-01,57,False
2020-05-02,49,False
2020-05-03,44,False
2020-05-04,44,False
2020-05-05,61,False
2020-05-06,47,False
2020-05-07,47,False
2020-05-08,42,False
2020-05-09,42,False
2020-05-10,37,False
2020-05-11,37,False
2020-05-12,42,False
2020-05-13,49,False
2020-05-14,42,False
2020-05-15,41,False
2020-05-16,44,False
2020-05-17,41,False
2020-05-18,39,False
2020-05-19,41,False
2020-05-20,39,False
2020-05-21,40,False
2020-05-22,41,False
2020-05-23,41,False
2020-05-24,41,False
2020-05-25,40,False
2020-05-26,40,False
2020-05-27,40,False
2020-05-28,37,False
2020-05-29,39,False
2020-05-30,43,False
2020-05-31,40,False
2020-06-01,38,False
2020-06-02,38,False
2020-06-03,43,False
2020-06-04,43,False
2020-06-05,47,False
2020-06-06,56,False
2020-06-07,46,False
2020-06-08,34,False
2020-06-09,34,False
2020-06-10,36,False
2020-06-11,34,False
2020-06-12,33,False
2020-06-13,36,False
2020-06-14,37,False
2020-06-15,33,False
2020-06-16,34,False
2020-06-17,36,False
2020-06-18,34,False
2020-06-19,35,False
2020-06-20,37,False
2020-06-21,35,False
2020-06-22,32,False
2020-06-23,36,False
2020-06-24,35,False
2020-06-25,34,False
2020-06-26,34,False
2020-06-27,37,False
