date,Livraison express,isPartial
2020-03-29,75,False
2020-03-30,100,False
2020-03-31,58,False
2020-04-01,79,False
2020-04-02,90,False
2020-04-03,92,False
2020-04-04,82,False
2020-04-05,57,False
2020-04-06,71,False
2020-04-07,73,False
2020-04-08,61,False
2020-04-09,80,False
2020-04-10,62,False
2020-04-11,54,False
2020-04-12,37,False
2020-04-13,38,False
2020-04-14,53,False
2020-04-15,48,False
2020-04-16,71,False
2020-04-17,55,False
2020-04-18,70,False
2020-04-19,46,False
2020-04-20,48,False
2020-04-21,43,False
2020-04-22,46,False
2020-04-23,49,False
2020-04-24,57,False
2020-04-25,31,False
2020-04-26,31,False
2020-04-27,35,False
2020-04-28,49,False
2020-04-29,38,False
2020-04-30,40,False
2020-05-01,32,False
2020-05-02,50,False
2020-05-03,42,False
2020-05-04,44,False
2020-05-05,42,False
2020-05-06,42,False
2020-05-07,44,False
2020-05-08,41,False
2020-05-09,22,False
2020-05-10,28,False
2020-05-11,23,False
2020-05-12,31,False
2020-05-13,35,False
2020-05-14,27,False
2020-05-15,22,False
2020-05-16,38,False
2020-05-17,19,False
2020-05-18,34,False
2020-05-19,25,False
2020-05-20,27,False
2020-05-21,33,False
2020-05-22,40,False
2020-05-23,30,False
2020-05-24,43,False
2020-05-25,30,False
2020-05-26,35,False
2020-05-27,36,False
2020-05-28,38,False
2020-05-29,23,False
2020-05-30,47,False
2020-05-31,34,False
2020-06-01,21,False
2020-06-02,34,False
2020-06-03,46,False
2020-06-04,29,False
2020-06-05,31,False
2020-06-06,0,False
2020-06-07,52,False
2020-06-08,41,False
2020-06-09,30,False
2020-06-10,35,False
2020-06-11,28,False
2020-06-12,25,False
2020-06-13,17,False
2020-06-14,42,False
2020-06-15,32,False
2020-06-16,31,False
2020-06-17,47,False
2020-06-18,45,False
2020-06-19,58,False
2020-06-20,21,False
2020-06-21,31,False
2020-06-22,30,False
2020-06-23,28,False
2020-06-24,33,False
2020-06-25,29,False
2020-06-26,34,False
2020-06-27,41,False
