date,colis,isPartial
2018-09-30,24,False
2018-10-01,45,False
2018-10-02,53,False
2018-10-03,55,False
2018-10-04,58,False
2018-10-05,55,False
2018-10-06,37,False
2018-10-07,22,False
2018-10-08,51,False
2018-10-09,57,False
2018-10-10,59,False
2018-10-11,60,False
2018-10-12,53,False
2018-10-13,45,False
2018-10-14,29,False
2018-10-15,49,False
2018-10-16,58,False
2018-10-17,57,False
2018-10-18,56,False
2018-10-19,54,False
2018-10-20,42,False
2018-10-21,26,False
2018-10-22,48,False
2018-10-23,50,False
2018-10-24,52,False
2018-10-25,52,False
2018-10-26,54,False
2018-10-27,39,False
2018-10-28,25,False
2018-10-29,47,False
2018-10-30,48,False
2018-10-31,52,False
2018-11-01,33,False
2018-11-02,50,False
2018-11-03,45,False
2018-11-04,29,False
2018-11-05,53,False
2018-11-06,60,False
2018-11-07,56,False
2018-11-08,56,False
2018-11-09,55,False
2018-11-10,50,False
2018-11-11,27,False
2018-11-12,56,False
2018-11-13,51,False
2018-11-14,56,False
2018-11-15,52,False
2018-11-16,50,False
2018-11-17,43,False
2018-11-18,30,False
2018-11-19,51,False
2018-11-20,54,False
2018-11-21,58,False
2018-11-22,59,False
2018-11-23,56,False
2018-11-24,47,False
2018-11-25,30,False
2018-11-26,62,False
2018-11-27,64,False
2018-11-28,69,False
2018-11-29,74,False
2018-11-30,68,False
2018-12-01,53,False
2018-12-02,37,False
2018-12-03,67,False
2018-12-04,74,False
2018-12-05,73,False
2018-12-06,70,False
2018-12-07,71,False
2018-12-08,56,False
2018-12-09,39,False
2018-12-10,72,False
2018-12-11,74,False
2018-12-12,74,False
2018-12-13,78,False
2018-12-14,83,False
2018-12-15,66,False
2018-12-16,46,False
2018-12-17,81,False
2018-12-18,92,False
2018-12-19,91,False
2018-12-20,95,False
2018-12-21,100,False
2018-12-22,78,False
2018-12-23,36,False
2018-12-24,59,False
2018-12-25,28,False
2018-12-26,58,False
2018-12-27,73,False
2018-12-28,72,False
2018-12-29,56,False
