date,Suivi colis,isPartial
2020-12-27,36,False
2020-12-28,93,False
2020-12-29,100,False
2020-12-30,94,False
2020-12-31,67,False
2021-01-01,36,False
2021-01-02,56,False
2021-01-03,34,False
2021-01-04,70,False
2021-01-05,75,False
2021-01-06,71,False
2021-01-07,77,False
2021-01-08,68,False
2021-01-09,49,False
2021-01-10,30,False
2021-01-11,62,False
2021-01-12,65,False
2021-01-13,72,False
2021-01-14,71,False
2021-01-15,66,False
2021-01-16,44,False
2021-01-17,28,False
2021-01-18,63,False
2021-01-19,66,False
2021-01-20,59,False
2021-01-21,63,False
2021-01-22,61,False
2021-01-23,46,False
2021-01-24,22,False
2021-01-25,67,False
2021-01-26,63,False
2021-01-27,87,False
2021-01-28,79,False
2021-01-29,75,False
2021-01-30,51,False
2021-01-31,28,False
2021-02-01,59,False
2021-02-02,65,False
2021-02-03,70,False
2021-02-04,63,False
2021-02-05,61,False
2021-02-06,49,False
2021-02-07,27,False
2021-02-08,67,False
2021-02-09,66,False
2021-02-10,73,False
2021-02-11,79,False
2021-02-12,70,False
2021-02-13,56,False
2021-02-14,25,False
2021-02-15,64,False
2021-02-16,66,False
2021-02-17,70,False
2021-02-18,64,False
2021-02-19,58,False
2021-02-20,49,False
2021-02-21,21,False
2021-02-22,52,False
2021-02-23,58,False
2021-02-24,59,False
2021-02-25,60,False
2021-02-26,52,False
2021-02-27,36,False
2021-02-28,19,False
2021-03-01,51,False
2021-03-02,57,False
2021-03-03,59,False
2021-03-04,59,False
2021-03-05,57,False
2021-03-06,41,False
2021-03-07,29,False
2021-03-08,57,False
2021-03-09,64,False
2021-03-10,58,False
2021-03-11,62,False
2021-03-12,62,False
2021-03-13,48,False
2021-03-14,25,False
2021-03-15,55,False
2021-03-16,60,False
2021-03-17,66,False
2021-03-18,64,False
2021-03-19,56,False
2021-03-20,40,False
2021-03-21,23,False
2021-03-22,74,False
2021-03-23,61,False
2021-03-24,66,False
2021-03-25,57,False
2021-03-26,51,False
2021-03-27,40,False
