date,Envoi colis,isPartial
2017-04-02,20,False
2017-04-03,45,False
2017-04-04,78,False
2017-04-05,66,False
2017-04-06,78,False
2017-04-07,58,False
2017-04-08,64,False
2017-04-09,60,False
2017-04-10,74,False
2017-04-11,52,False
2017-04-12,35,False
2017-04-13,79,False
2017-04-14,53,False
2017-04-15,53,False
2017-04-16,46,False
2017-04-17,37,False
2017-04-18,69,False
2017-04-19,58,False
2017-04-20,84,False
2017-04-21,78,False
2017-04-22,40,False
2017-04-23,37,False
2017-04-24,68,False
2017-04-25,47,False
2017-04-26,66,False
2017-04-27,49,False
2017-04-28,32,False
2017-04-29,56,False
2017-04-30,23,False
2017-05-01,51,False
2017-05-02,62,False
2017-05-03,96,False
2017-05-04,57,False
2017-05-05,73,False
2017-05-06,0,False
2017-05-07,40,False
2017-05-08,75,False
2017-05-09,85,False
2017-05-10,82,False
2017-05-11,70,False
2017-05-12,74,False
2017-05-13,31,False
2017-05-14,53,False
2017-05-15,47,False
2017-05-16,91,False
2017-05-17,80,False
2017-05-18,62,False
2017-05-19,46,False
2017-05-20,78,False
2017-05-21,57,False
2017-05-22,41,False
2017-05-23,76,False
2017-05-24,56,False
2017-05-25,48,False
2017-05-26,41,False
2017-05-27,39,False
2017-05-28,46,False
2017-05-29,74,False
2017-05-30,47,False
2017-05-31,37,False
2017-06-01,45,False
2017-06-02,49,False
2017-06-03,41,False
2017-06-04,26,False
2017-06-05,54,False
2017-06-06,100,False
2017-06-07,89,False
2017-06-08,61,False
2017-06-09,64,False
2017-06-10,61,False
2017-06-11,25,False
2017-06-12,71,False
2017-06-13,80,False
2017-06-14,68,False
2017-06-15,39,False
2017-06-16,52,False
2017-06-17,55,False
2017-06-18,53,False
2017-06-19,65,False
2017-06-20,58,False
2017-06-21,48,False
2017-06-22,59,False
2017-06-23,67,False
2017-06-24,38,False
2017-06-25,53,False
2017-06-26,94,False
2017-06-27,92,False
2017-06-28,63,False
2017-06-29,46,False
2017-06-30,60,False
2017-07-01,64,False
