date,Livraison,isPartial
2022-09-25,68,False
2022-09-26,75,False
2022-09-27,72,False
2022-09-28,75,False
2022-09-29,83,False
2022-09-30,80,False
2022-10-01,73,False
2022-10-02,79,False
2022-10-03,77,False
2022-10-04,78,False
2022-10-05,81,False
2022-10-06,72,False
2022-10-07,84,False
2022-10-08,82,False
2022-10-09,70,False
2022-10-10,78,False
2022-10-11,77,False
2022-10-12,85,False
2022-10-13,81,False
2022-10-14,74,False
2022-10-15,80,False
2022-10-16,67,False
2022-10-17,74,False
2022-10-18,71,False
2022-10-19,76,False
2022-10-20,74,False
2022-10-21,69,False
2022-10-22,72,False
2022-10-23,71,False
2022-10-24,72,False
2022-10-25,74,False
2022-10-26,69,False
2022-10-27,72,False
2022-10-28,75,False
2022-10-29,66,False
2022-10-30,64,False
2022-10-31,66,False
2022-11-01,73,False
2022-11-02,79,False
2022-11-03,73,False
2022-11-04,80,False
2022-11-05,76,False
2022-11-06,68,False
2022-11-07,78,False
2022-11-08,70,False
2022-11-09,71,False
2022-11-10,75,False
2022-11-11,75,False
2022-11-12,67,False
2022-11-13,73,False
2022-11-14,77,False
2022-11-15,78,False
2022-11-16,79,False
2022-11-17,84,False
2022-11-18,76,False
2022-11-19,82,False
2022-11-20,74,False
2022-11-21,77,False
2022-11-22,73,False
2022-11-23,78,False
2022-11-24,78,False
2022-11-25,84,False
2022-11-26,79,False
2022-11-27,80,False
2022-11-28,84,False
2022-11-29,85,False
2022-11-30,85,False
2022-12-01,86,False
2022-12-02,87,False
2022-12-03,91,False
2022-12-04,81,False
2022-12-05,88,False
2022-12-06,79,False
2022-12-07,87,False
2022-12-08,94,False
2022-12-09,87,False
2022-12-10,81,False
2022-12-11,89,False
2022-12-12,88,False
2022-12-13,91,False
2022-12-14,90,False
2022-12-15,97,False
2022-12-16,92,False
2022-12-17,97,False
2022-12-18,83,False
2022-12-19,98,False
2022-12-20,100,False
2022-12-21,97,False
2022-12-22,99,False
2022-12-23,87,False
2022-12-24,62,False
