date,t_mean_mean,t_min_mean,t_max_mean,u_mean_mean,pres_mean_mean,etat_sol_max_mean,rr3_sum_mean,t_mean_std,t_min_std,t_max_std,u_mean_std,pres_mean_std,etat_sol_max_std,rr3_sum_std
2020-03-10,10.311452108503474,7.186253411373909,13.385430628053038,83.9597619047619,99792.32183333334,1.4285714285714286,2.9333333333333336,2.0800491577486735,2.852331856479616,2.2877912185075338,13.342088988463333,2356.5076984021257,0.7034013926370652,4.087020900044233
2020-03-11,12.420975918027285,9.350539125659617,16.27828777091018,81.94019047619047,99895.17471428572,1.119047619047619,0.8523809523809524,1.601201235765263,3.033565221925383,2.836786869942741,10.35129590387905,2340.915690359332,0.739227710136205,2.140234554645035
2020-03-12,10.954309251360618,7.564824839945335,14.087811580433993,79.32114285714286,99827.58542857143,1.2857142857142858,0.9166666666666666,1.4437014397143006,1.8072721230915059,2.4816540996776406,8.395511386598718,2405.017346102581,0.5961549268974563,1.1642890988457537
2020-03-13,9.080499727551095,5.48387245899295,12.423525866148276,72.13364285714286,100043.41876190477,1.0476190476190477,0.9238095238095237,2.391370126551654,3.2325768529911234,2.443385183757429,8.101892103072329,2454.686047311813,0.7309326135027755,2.257973354614927
2020-03-14,8.751928298979665,4.936253411373905,12.68781158043399,76.27352380952381,99868.6270952381,0.8095238095238095,0.7857142857142857,2.5659696077075638,3.5984230033368343,2.3593587995592054,11.08065514096879,2407.2968397516515,0.7404051375510322,1.4084365018668543
2020-03-15,10.07573782278919,4.955301030421528,15.47828777091018,74.00745238095239,99430.73423809523,0.7857142857142857,0.37142857142857144,1.6491976228256655,3.2484192365625497,2.615072110043509,8.07545805754327,2394.992978368491,0.5646373446828088,1.3325723728638008
2020-03-16,10.109071156122521,6.964824839945336,13.325906818529225,77.0562619047619,99901.18661904763,1.0238095238095237,2.7285714285714286,1.825531878351706,2.368609273630652,2.9076093551783275,13.211810193469685,2488.5385265963337,0.7804968785767566,5.949104696498077
2020-03-17,10.882880679932047,7.07911055423105,15.58543062805304,75.12173809523809,100786.24614285716,0.7142857142857143,0.023809523809523808,1.8646048265192703,3.118519878921019,1.8797116733657757,8.863287974009456,2488.8880131183823,0.5537329763155102,0.15110894762861082
2020-03-18,11.473356870408237,5.850539125659621,17.673525866148275,75.88066666666666,100602.79376190477,0.5952380952380952,0.01904761904761905,1.491864983377927,2.2172370145515994,2.2208846316608346,8.125866625952225,2466.9498061164145,0.4967957724145469,0.07404051375510322
2020-03-19,12.33764258469395,6.6314915066120035,18.5425734851959,72.44911904761905,100141.15685714287,0.47619047619047616,0.028571428571428574,1.860519374467908,2.2701194466698684,2.8282022390729074,11.119687316191598,2450.546544610343,0.5054867366041315,0.08347838711296822
2020-03-20,12.009071156122522,7.314824839945337,16.890192532814943,70.9767380952381,99872.26230952381,0.6904761904761905,0.5071428571428571,2.204471485119235,2.419543674180305,3.5414679530404984,14.142450588107069,2490.5027997248085,0.7485952776121303,1.6469325303672524
2020-03-21,9.86621401326538,6.6314915066120035,13.444954437576847,76.4015,99568.2401904762,0.8333333333333334,0.2571428571428572,2.616379647816142,2.339643158053542,4.336874147930806,9.966023101077958,2532.17634277702,0.7297399024332245,1.0469800606443083
2020-03-22,9.318594965646332,5.979110554231052,13.059240151862557,71.66340476190476,99634.51995238096,0.6666666666666666,0.10952380952380951,2.632506676325059,2.286341367802872,3.6872076972979104,9.050092402329849,2535.757154245146,0.570265948512201,0.45735694754541595
2020-03-23,9.244785441836807,5.152920078040573,13.999716342338749,65.29733333333333,100066.90090476192,0.6190476190476191,0.0380952380952381,2.9979270346151594,3.8742838639437776,2.5915281451090166,13.697762453322156,2510.945707889948,0.7635725068956293,0.17523834772491026
2020-03-24,8.209071156122523,3.2600629351834285,13.4973353899578,58.45507142857142,100153.15090476192,0.47619047619047616,0.01904761904761905,2.8477761486737765,3.8163168406146712,2.951289650941936,14.035165537951459,2549.2266622032826,0.8035923987456071,0.2760682976985818
2020-03-25,7.006690203741569,1.44577722089772,12.306859199481613,54.85090476190476,99738.6270952381,0.5714285714285714,0.8380952380952381,2.4478409470503055,3.174979405501495,2.2575848536358434,10.419593128635984,2565.4913215876845,0.8305994644732655,3.8151784397710475
2020-03-26,6.387642584693951,1.9457772208977158,10.633049675672089,57.85090476190476,99361.60328571429,0.7142857142857143,2.011904761904762,2.0305087064373026,2.676444765811364,2.0003039900030446,12.295690559385916,2588.3717785520466,0.7741467147049723,6.653926124383803
2020-03-27,7.875737822789189,2.500539125659622,13.314002056624465,62.99673809523809,99508.59733333334,0.5952380952380952,0.2761904761904762,1.9776206103389227,3.392274037938072,1.5696188219322247,8.66138130723068,2543.833190716588,0.5436786985838643,1.8376561853395865
2020-03-28,9.901928298979666,4.257681982802478,15.702097294719703,66.38066666666666,99758.389,0.4523809523809524,0.042857142857142864,1.824634460240613,3.0719491360861424,2.5351531831954297,9.68767924502414,2548.5620405592604,0.5037605389507488,0.26239316724340955
2020-03-29,7.744785441836807,4.655301030421527,11.261621104243511,64.86280952380952,100112.61519047621,0.8809523809523809,0.2214285714285714,2.8535523106376828,2.5674078935286198,3.931395052958638,9.498490448071324,2712.789262373259,0.7054623445856902,0.7185811610510129
2020-03-30,5.575737822789189,2.5148248399453346,8.952097294719705,64.214,100096.51400000001,1.0,0.5642857142857143,3.0395075892073025,2.9530440297521716,3.799426254051357,14.339081604771371,2725.1549057179914,0.6984302957695782,1.7052031462658175
2020-03-31,7.280499727551093,2.62196769708819,12.33543062805304,63.84792857142857,99970.47233333334,0.7619047619047619,0.3857142857142857,2.494658944256104,3.4910815442446927,2.3463179063965662,12.133603298063337,2628.0734771631032,0.6172133998483678,1.6086005777741508
2020-04-01,8.099547346598714,3.1814915066120038,13.15685919948161,59.76757142857142,99725.5020952381,0.5238095238095238,0.19761904761904758,2.57294854973861,3.9216794965007464,2.3584798606823756,10.189299057111894,2568.605824251649,0.5942035143723493,1.2496805631329317
2020-04-02,8.049547346598713,2.7910153161358138,12.983049675672087,65.06816666666666,99449.51995238096,0.6904761904761905,0.023809523809523808,1.913021697882872,3.2091009488538154,2.208138230095833,8.750606401054664,2549.055121893562,0.7804968785767568,0.09830148699846394
2020-04-03,9.185261632312997,4.174348649469146,14.109240151862563,67.16935714285714,99653.09138095238,0.5,0.04523809523809524,1.85968358431966,3.141437601992337,1.9073384810256735,10.653715007203063,2501.3477528954663,0.5060608273474739,0.15492308233502788
2020-04-04,10.694785441836808,3.5624438875643833,17.74019253281494,61.5265,99790.85923809523,0.42857142857142855,0.01904761904761905,1.674197003620535,2.965654646182706,1.8448812435568422,7.927286581723942,2445.865194870123,0.5902813361009552,0.07404051375510323
