,Trafic TG1,Prévision globale
2020-10-29,24440.0,25965.458984375
2020-10-30,25351.0,27002.5625
2020-11-02,42468.0,38755.0859375
2020-11-03,42290.0,40409.24609375
2020-11-04,33618.0,31493.9296875
2020-11-05,35750.0,36359.7109375
2020-11-06,35087.0,37047.0859375
2020-11-09,42661.0,46022.0234375
2020-11-10,57651.0,44960.75390625
2020-11-11,0.0,31083.48828125
2020-11-12,44178.0,41249.55078125
2020-11-13,46689.0,33924.19140625
2020-11-16,47491.0,42021.27734375
2020-11-17,44844.0,42428.66015625
2020-11-18,44851.0,41345.5078125
2020-11-19,40343.0,37625.23046875
2020-11-20,37162.0,38250.140625
2020-11-23,50672.0,46656.0625
2020-11-24,48970.0,42903.80078125
2020-11-25,36795.0,37520.890625
2020-11-26,35434.0,35157.50390625
2020-11-27,34694.0,37305.6640625
2020-11-30,51281.0,48927.39453125
2020-12-01,52294.0,52130.11328125
2020-12-02,46337.0,47325.2265625
2020-12-03,45887.0,46249.1640625
2020-12-04,45684.0,46443.24609375
2020-12-07,64335.0,51612.28515625
2020-12-08,64921.0,55256.75
2020-12-09,57522.0,54257.5
2020-12-10,56755.0,55439.359375
2020-12-11,54745.0,46152.96484375
2020-12-14,65724.0,55172.76953125
2020-12-15,58834.0,47567.6875
2020-12-16,61062.0,46396.3671875
2020-12-17,46397.0,47565.24609375
2020-12-18,48254.0,44772.0859375
2020-12-21,47294.0,45832.26171875
2020-12-22,36896.0,37039.58984375
2020-12-23,29201.0,31347.205078125
2020-12-24,16047.0,20082.900390625
2020-12-25,0.0,27557.11328125
2020-12-28,34429.0,36799.765625
2020-12-29,27668.0,27956.427734375
2020-12-30,24435.0,26413.31640625
2020-12-31,13758.0,19183.841796875
2021-01-01,2106.0,12341.126953125
2021-01-04,43118.0,37258.2890625
2021-01-05,36150.0,35098.88671875
2021-01-06,30873.0,33536.92578125
2021-01-07,26303.0,29350.38671875
2021-01-08,24021.0,26218.328125
2021-01-11,29418.0,30193.59375
2021-01-12,33828.0,34435.546875
2021-01-13,29174.0,31388.1015625
2021-01-14,25882.0,30487.5859375
2021-01-15,24286.0,23836.408203125
2021-01-18,33343.0,33973.98828125
2021-01-19,31262.0,31491.478515625
2021-01-20,28169.0,30327.27734375
2021-01-21,28733.0,30369.15234375
2021-01-22,29058.0,29924.310546875
2021-01-25,35392.0,34762.7890625
2021-01-26,32292.0,32627.484375
2021-01-27,26650.0,29337.296875
2021-01-28,25762.0,29152.09375
2021-01-29,32014.0,31564.9921875
2021-02-01,34366.0,37680.59375
2021-02-02,41487.0,40883.9453125
2021-02-03,30272.0,34229.36328125
2021-02-04,26794.0,31233.939453125
2021-02-05,27979.0,31610.005859375
2021-02-08,36936.0,37734.03515625
2021-02-09,32294.0,35211.18359375
2021-02-10,29980.0,30766.677734375
2021-02-11,23591.0,25396.88671875
2021-02-12,26141.0,26263.552734375
2021-02-15,36665.0,35828.015625
2021-02-16,31913.0,32740.689453125
2021-02-17,32140.0,32448.294921875
2021-02-18,23670.0,26508.88671875
2021-02-19,21280.0,21205.97265625
2021-02-22,31945.0,32175.974609375
2021-02-23,27286.0,27355.9140625
2021-02-24,22909.0,23629.724609375
2021-02-25,21417.0,23902.134765625
2021-02-26,21177.0,22097.310546875
2021-03-01,32298.0,31610.5546875
2021-03-02,36647.0,34569.0078125
2021-03-03,25503.0,25738.216796875
2021-03-04,26800.0,27801.71484375
2021-03-05,28679.0,28964.921875
2021-03-08,30336.0,30268.3984375
2021-03-09,30122.0,30191.14453125
2021-03-10,26573.0,26399.611328125
2021-03-11,22090.0,25325.525390625
2021-03-12,25798.0,26179.28125
2021-03-15,30189.0,28564.00390625
2021-03-16,30217.0,28083.966796875
2021-03-17,28879.0,28560.796875
2021-03-18,21145.0,21008.587890625
2021-03-19,33223.0,32450.560546875
2021-03-22,30827.0,30271.134765625
2021-03-23,26331.0,24915.603515625
2021-03-24,26082.0,25519.2734375
2021-03-25,23071.0,23993.974609375
2021-03-26,23918.0,25119.71484375
2021-03-29,32687.0,30119.927734375
2021-03-30,33909.0,29747.337890625
2021-03-31,38939.0,30784.171875
2021-04-01,29374.0,27839.662109375
2021-04-02,25269.0,26833.783203125
2021-04-05,0.0,23732.64453125
2021-04-06,42513.0,29580.451171875
2021-04-07,38226.0,32537.2890625
2021-04-08,35663.0,35561.94140625
2021-04-09,34077.0,33262.80078125
2021-04-12,36505.0,35943.10546875
2021-04-13,35850.0,33525.37109375
2021-04-14,35371.0,39472.84375
2021-04-15,37111.0,38380.80078125
2021-04-16,32803.0,33422.59765625
2021-04-19,38130.0,37327.0859375
2021-04-20,33620.0,32786.7578125
2021-04-21,30407.0,30857.046875
2021-04-22,26415.0,29383.283203125
2021-04-23,25611.0,26417.681640625
2021-04-26,29582.0,29664.072265625
2021-04-27,27700.0,28403.72265625
2021-04-28,27885.0,30540.697265625
2021-04-29,26713.0,29874.513671875
2021-04-30,30255.0,26507.990234375
2021-05-03,40747.0,29298.33203125
2021-05-04,32651.0,35278.43359375
2021-05-05,29159.0,30840.34765625
2021-05-06,28108.0,31371.892578125
2021-05-07,31230.0,32067.486328125
2021-05-10,38941.0,34500.5859375
2021-05-11,36885.0,31803.583984375
2021-05-12,35887.0,30501.80078125
2021-05-13,0.0,26722.3515625
2021-05-14,22652.0,26035.392578125
2021-05-17,34451.0,35289.0859375
2021-05-18,27901.0,28703.865234375
2021-05-19,26432.0,31493.23828125
2021-05-20,27017.0,30432.900390625
2021-05-21,20243.0,23418.3828125
2021-05-24,0.0,28703.875
2021-05-25,41332.0,34312.484375
2021-05-26,34917.0,28053.2578125
2021-05-27,23439.0,27207.201171875
2021-05-28,25358.0,26610.763671875
2021-05-31,24371.0,25951.25390625
2021-06-01,27403.0,32893.63671875
2021-06-02,28252.0,30742.62890625
2021-06-03,29732.0,32382.455078125
2021-06-04,22653.0,26503.669921875
2021-06-07,27237.0,33483.45703125
2021-06-08,32896.0,35053.75390625
2021-06-09,35798.0,36113.6171875
2021-06-10,28276.0,33995.6640625
2021-06-11,28041.0,30564.4765625
2021-06-14,32421.0,35295.15625
2021-06-15,27857.0,32905.93359375
2021-06-16,27930.0,32076.826171875
2021-06-17,26001.0,30690.0859375
2021-06-18,25978.0,31220.818359375
2021-06-21,27125.0,29858.68359375
2021-06-22,22045.0,24014.283203125
2021-06-23,20293.0,25326.615234375
2021-06-24,24475.0,28033.58984375
2021-06-25,22994.0,24547.513671875
2021-06-28,28515.0,29418.033203125
2021-06-29,24797.0,26490.7109375
2021-06-30,24496.0,26786.84765625
2021-07-01,33661.0,30573.923828125
2021-07-02,27987.0,31718.70703125
2021-07-05,35009.0,29130.3359375
2021-07-06,29932.0,31206.2890625
2021-07-07,26474.0,29752.814453125
2021-07-08,27616.0,30712.494140625
2021-07-09,33302.0,32527.357421875
2021-07-12,29798.0,33040.0859375
2021-07-13,28402.0,31284.794921875
2021-07-14,0.0,20447.19921875
2021-07-15,27792.0,29009.435546875
2021-07-16,24596.0,26411.8515625
2021-07-19,25459.0,28119.623046875
2021-07-20,27092.0,28246.63671875
2021-07-21,21850.0,28121.09765625
2021-07-22,19794.0,22038.7109375
2021-07-23,19734.0,23954.49609375
2021-07-26,25955.0,25239.189453125
2021-07-27,26995.0,29762.359375
2021-07-28,21133.0,24897.67578125
2021-07-29,23157.0,24343.533203125
2021-07-30,18094.0,20114.392578125
2021-08-02,32255.0,32292.330078125
2021-08-03,22173.0,25394.03515625
2021-08-04,19892.0,25244.681640625
2021-08-05,19408.0,23649.099609375
2021-08-06,17996.0,23110.318359375
2021-08-09,26271.0,30261.80859375
2021-08-10,20242.0,22474.6875
2021-08-11,18029.0,18937.9375
2021-08-12,17156.0,24647.482421875
2021-08-13,16383.0,20332.16796875
2021-08-16,23285.0,25678.626953125
2021-08-17,19350.0,21560.68359375
2021-08-18,18660.0,21585.14453125
2021-08-19,16969.0,19370.599609375
2021-08-20,17800.0,19436.21484375
2021-08-23,24789.0,23123.115234375
2021-08-24,22354.0,25728.86328125
2021-08-25,18973.0,21964.4140625
2021-08-26,17903.0,22149.640625
2021-08-27,19921.0,21227.19140625
2021-08-30,18761.0,24915.361328125
2021-08-31,28848.0,30513.59375
2021-09-01,23760.0,27308.115234375
2021-09-02,33553.0,35592.625
2021-09-03,23317.0,26872.330078125
2021-09-06,25741.0,29082.9140625
2021-09-07,27699.0,28858.548828125
2021-09-08,26548.0,30092.77734375
2021-09-09,26080.0,30846.599609375
2021-09-10,30210.0,33017.38671875
2021-09-13,28721.0,30292.39453125
2021-09-14,27496.0,29999.787109375
2021-09-15,24456.0,26147.291015625
2021-09-16,20731.0,27374.07421875
2021-09-17,20895.0,22043.791015625
2021-09-20,28824.0,30862.203125
2021-09-21,24147.0,25907.673828125
2021-09-22,24584.0,25841.654296875
2021-09-23,22411.0,23568.462890625
2021-09-24,21502.0,21429.337890625
2021-09-27,24438.0,26536.869140625
2021-09-28,26588.0,26309.34765625
2021-09-29,23625.0,26215.755859375
2021-09-30,20920.0,22496.013671875
2021-10-01,22114.0,24207.720703125
2021-10-04,34578.0,34646.62109375
2021-10-05,39276.0,31805.005859375
2021-10-06,27525.0,29199.322265625
2021-10-07,27977.0,28492.216796875
2021-10-08,22356.0,29520.765625
2021-10-11,29990.0,33009.1640625
2021-10-12,26657.0,29894.326171875
2021-10-13,24097.0,26611.421875
2021-10-14,28945.0,32993.16796875
2021-10-15,25903.0,27595.416015625
2021-10-18,29774.0,32571.240234375
2021-10-19,26277.0,29623.54296875
2021-10-20,26202.0,28744.947265625
2021-10-21,20260.0,23516.318359375
2021-10-22,21711.0,24037.865234375
2021-10-25,26490.0,27732.994140625
2021-10-26,23711.0,25331.220703125
2021-10-27,22237.0,23909.88671875
2021-10-28,21074.0,22636.01953125
2021-10-29,24127.0,26342.44140625
2021-11-01,0.0,29710.77734375
2021-11-02,38010.0,33717.37890625
2021-11-03,34189.0,28368.998046875
2021-11-04,30636.0,35193.640625
2021-11-05,31178.0,33955.9140625
2021-11-08,35784.0,40945.6484375
2021-11-09,32405.0,33377.875
2021-11-10,32569.0,35219.0859375
2021-11-11,0.0,37183.01171875
2021-11-12,33582.0,37446.75390625
2021-11-15,40952.0,39807.265625
2021-11-16,34475.0,34653.34375
2021-11-17,31865.0,34327.3359375
2021-11-18,31929.0,33517.953125
2021-11-19,29905.0,33557.2734375
2021-11-22,41582.0,40579.1484375
2021-11-23,36277.0,35332.45703125
2021-11-24,31702.0,32601.3828125
2021-11-25,29136.0,32055.572265625
2021-11-26,30363.0,33793.765625
2021-11-29,39704.0,36810.77734375
2021-11-30,48292.0,41470.65234375
2021-12-01,43624.0,38753.26171875
2021-12-02,41345.0,45023.8359375
2021-12-03,36779.0,42501.08203125
2021-12-06,56522.0,40432.76953125
2021-12-07,52138.0,40416.8515625
2021-12-08,40437.0,44126.19921875
2021-12-09,45009.0,45999.67578125
2021-12-10,40876.0,42543.14453125
2021-12-13,50379.0,35078.2421875
2021-12-14,52301.0,37626.26953125
2021-12-15,46332.0,35641.30078125
2021-12-16,40165.0,35702.203125
2021-12-17,38692.0,37145.0
2021-12-20,46711.0,35466.69140625
2021-12-21,41464.0,37509.5234375
2021-12-22,26171.0,28215.001953125
2021-12-23,21427.0,26247.939453125
2021-12-24,11231.0,17428.677734375
2021-12-27,26685.0,27849.337890625
2021-12-28,22623.0,25757.439453125
2021-12-29,22245.0,30076.642578125
2021-12-30,19541.0,23325.923828125
2021-12-31,12754.0,22139.990234375
2022-01-03,25022.0,28055.31640625
2022-01-04,31106.0,33417.26953125
2022-01-05,26278.0,32197.41015625
2022-01-06,25013.0,32977.9140625
2022-01-07,25874.0,30070.8046875
2022-01-10,30219.0,33282.9921875
2022-01-11,29333.0,31566.92578125
2022-01-12,25921.0,29184.298828125
2022-01-13,25159.0,28486.908203125
2022-01-14,25310.0,28507.193359375
2022-01-17,31485.0,31471.490234375
2022-01-18,31632.0,30981.388671875
2022-01-19,26056.0,28427.8359375
2022-01-20,27934.0,29696.0625
2022-01-21,23577.0,26065.36328125
2022-01-24,32121.0,31630.330078125
2022-01-25,28075.0,29973.912109375
2022-01-26,26366.0,27895.0859375
2022-01-27,24864.0,27645.111328125
2022-01-28,25012.0,24924.390625
2022-01-31,31519.0,34463.44140625
2022-02-01,30456.0,34545.78125
2022-02-02,35947.0,36741.3515625
2022-02-03,26490.0,29761.109375
2022-02-04,26994.0,29589.09375
2022-02-07,29171.0,31144.18359375
2022-02-08,29449.0,33221.10546875
2022-02-09,28167.0,31135.1015625
2022-02-10,25886.0,29047.36328125
2022-02-11,23225.0,26844.560546875
2022-02-14,28432.0,30205.4375
2022-02-15,20424.0,22460.05078125
2022-02-16,23481.0,26813.259765625
2022-02-17,21235.0,24540.759765625
2022-02-18,20426.0,22829.857421875
2022-02-21,23706.0,26560.361328125
2022-02-22,24490.0,26518.025390625
2022-02-23,25571.0,26404.59765625
2022-02-24,22808.0,25783.193359375
2022-02-25,20830.0,23234.7109375
2022-02-28,23621.0,25577.255859375
2022-03-01,25191.0,26299.009765625
2022-03-02,33889.0,30189.849609375
2022-03-03,24821.0,26829.76171875
2022-03-04,21243.0,24655.150390625
2022-03-07,25072.0,26406.490234375
2022-03-08,24711.0,27098.91796875
2022-03-09,20718.0,24162.431640625
2022-03-10,20389.0,24649.267578125
2022-03-11,19266.0,22454.615234375
2022-03-14,24683.0,27693.365234375
2022-03-15,21640.0,22227.12109375
2022-03-16,24392.0,25173.611328125
2022-03-17,21494.0,22499.904296875
2022-03-18,18436.0,20199.453125
2022-03-21,22441.0,24723.18359375
2022-03-22,23355.0,23587.4609375
2022-03-23,20180.0,21517.259765625
2022-03-24,18873.0,20172.814453125
2022-03-25,20079.0,24518.06640625
2022-03-28,24366.0,26008.0234375
2022-03-29,21880.0,22309.078125
2022-03-30,22283.0,22970.2890625
2022-03-31,22429.0,26883.921875
2022-04-01,20178.0,25484.314453125
2022-04-04,34982.0,35041.3671875
2022-04-05,25336.0,29509.8203125
2022-04-06,26110.0,28680.556640625
2022-04-07,24653.0,27415.943359375
2022-04-08,24376.000000000004,26274.404296875
2022-04-11,30373.0,31998.642578125
2022-04-12,28593.0,30147.560546875
2022-04-13,24185.0,25399.232421875
2022-04-14,22192.0,24674.9921875
2022-04-15,21734.0,23470.849609375
2022-04-18,0.0,28439.251953125
2022-04-19,31747.0,27518.546875
2022-04-20,24750.0,27809.029296875
2022-04-21,21641.0,23923.236328125
2022-04-22,23410.0,24588.97265625
2022-04-25,28741.0,23929.7265625
2022-04-26,23814.0,25457.732421875
2022-04-27,24907.0,25986.244140625
2022-04-28,23416.0,26474.017578125
2022-04-29,20510.0,23103.078125
2022-05-02,27837.0,29671.8203125
2022-05-03,25162.0,27997.732421875
2022-05-04,25641.0,28428.951171875
2022-05-05,26532.0,27700.234375
2022-05-06,22409.0,24934.626953125
2022-05-09,32000.0,31972.17578125
2022-05-10,25256.0,29319.158203125
2022-05-11,25108.0,29837.4453125
2022-05-12,22694.0,26893.75390625
2022-05-13,23814.0,29732.044921875
2022-05-16,25138.0,26556.357421875
2022-05-17,27045.0,27546.869140625
2022-05-18,22036.0,23922.375
2022-05-19,23581.0,28114.5234375
2022-05-20,21016.0,24888.33203125
2022-05-23,24951.0,25283.958984375
2022-05-24,24679.0,24550.3828125
2022-05-25,23797.0,23614.306640625
2022-05-26,0.0,24074.400390625
2022-05-27,20978.0,23045.416015625
2022-05-30,24063.0,26095.01953125
2022-05-31,25037.0,26166.736328125
2022-06-01,29879.0,30693.962890625
2022-06-02,31994.0,30712.3046875
2022-06-03,26614.0,29141.814453125
2022-06-06,0.0,31172.4765625
2022-06-07,36713.0,32691.7265625
2022-06-08,34026.0,31650.646484375
2022-06-09,32686.0,33801.77734375
2022-06-10,26299.0,26857.4375
2022-06-13,27688.0,29226.857421875
2022-06-14,28339.0,30370.103515625
2022-06-15,23034.0,23960.15234375
2022-06-16,24654.0,28443.56640625
2022-06-17,24157.0,26739.345703125
2022-06-20,33627.0,34029.23046875
2022-06-21,26239.0,29411.2421875
2022-06-22,24959.0,26313.611328125
2022-06-23,23260.0,26768.89453125
2022-06-24,23276.0,26956.26953125
2022-06-27,26735.0,30040.369140625
2022-06-28,27894.0,32168.224609375
2022-06-29,24388.0,27814.669921875
2022-06-30,22366.0,26461.33203125
2022-07-01,24764.0,28513.4140625
2022-07-04,35207.0,26535.603515625
2022-07-05,31755.0,30805.84375
2022-07-06,30120.0,29001.521484375
2022-07-07,25070.0,29856.810546875
2022-07-08,21910.0,24855.904296875
2022-07-11,27292.0,30825.935546875
2022-07-12,27407.0,29270.01953125
2022-07-13,26912.0,25408.08203125
2022-07-14,0.0,23000.97265625
2022-07-15,24535.0,27178.513671875
2022-07-18,28447.0,22472.94140625
2022-07-19,27045.0,27265.14453125
2022-07-20,28685.0,28675.9453125
2022-07-21,24469.0,27152.09375
2022-07-22,20971.0,23325.408203125
2022-07-25,28055.0,25618.09375
2022-07-26,23211.0,26001.19140625
2022-07-27,18416.0,19978.173828125
2022-07-28,25692.0,24807.666015625
2022-07-29,19973.0,16294.07421875
2022-08-01,27169.0,19269.052734375
2022-08-02,26747.0,24594.318359375
2022-08-03,24463.0,24656.857421875
2022-08-04,19735.0,22298.99609375
2022-08-05,18964.0,19293.837890625
2022-08-08,24134.0,25531.875
2022-08-09,23010.0,26156.09375
2022-08-10,19279.0,21414.205078125
2022-08-11,14739.0,20023.462890625
2022-08-12,16105.0,18637.509765625
2022-08-15,0.0,25162.060546875
2022-08-16,31531.0,29139.1640625
2022-08-17,24201.0,24323.65625
2022-08-18,17966.0,22252.759765625
2022-08-19,16888.0,18101.615234375
2022-08-22,24557.0,27816.359375
2022-08-23,18956.0,19409.740234375
2022-08-24,20314.0,20780.2578125
2022-08-25,18871.0,21653.8359375
2022-08-26,20427.0,21531.01953125
2022-08-29,25529.0,28522.921875
2022-08-30,26497.0,25381.720703125
2022-08-31,24265.0,25594.23828125
2022-09-01,20345.0,24235.138671875
2022-09-02,25378.0,27762.328125
2022-09-05,27573.0,28041.552734375
2022-09-06,29907.0,31068.783203125
2022-09-07,24950.0,28292.728515625
2022-09-08,24451.0,26592.607421875
2022-09-09,21925.0,25433.9296875
2022-09-12,26489.0,32025.736328125
2022-09-13,28341.0,31188.2265625
2022-09-14,20993.0,24799.35546875
2022-09-15,24163.0,29882.80078125
2022-09-16,19188.0,23995.80078125
2022-09-19,27553.0,30289.517578125
2022-09-20,24175.0,26349.146484375
2022-09-21,21831.0,25260.115234375
2022-09-22,20040.0,28047.46875
2022-09-23,23811.0,27673.95703125
2022-09-26,23854.0,25762.861328125
2022-09-27,24647.0,25826.650390625
2022-09-28,24265.0,25774.16015625
2022-09-29,25538.0,29031.298828125
2022-09-30,21373.0,23396.19140625
2022-10-03,29588.0,30334.435546875
2022-10-04,33820.0,32907.51171875
2022-10-05,25995.0,24609.22265625
2022-10-06,25257.0,26833.4296875
2022-10-07,24955.0,26855.36328125
2022-10-10,29832.0,34433.80859375
2022-10-11,29457.0,29808.439453125
2022-10-12,23815.0,25996.41796875
2022-10-13,23010.0,25448.396484375
2022-10-14,25266.0,24942.220703125
2022-10-17,31131.0,32418.357421875
2022-10-18,30448.0,30262.8046875
2022-10-19,25408.0,27743.974609375
2022-10-20,22696.0,25020.0546875
2022-10-21,21938.0,24882.419921875
2022-10-24,29987.0,30978.412109375
2022-10-25,28628.0,28547.11328125
2022-10-26,22754.0,24620.79296875
2022-10-27,20432.0,25370.3359375
2022-10-28,20578.0,19911.283203125
2022-10-31,25041.0,29003.35546875
2022-11-01,0.0,24809.169921875
2022-11-02,34759.0,29483.97265625
2022-11-03,31175.0,29804.77734375
2022-11-04,34746.0,30299.267578125
2022-11-07,37456.0,36989.28515625
2022-11-08,36381.0,34883.4609375
2022-11-09,27276.0,31119.484375
2022-11-10,28889.0,32892.30859375
2022-11-11,0.0,33511.8046875
2022-11-14,45472.0,37228.640625
2022-11-15,36957.0,39848.29296875
2022-11-16,37087.0,30627.96484375
2022-11-17,31106.0,35269.74609375
2022-11-18,36079.0,33086.09765625
2022-11-21,41977.0,37856.6953125
2022-11-22,37597.0,35619.8515625
2022-11-23,32868.0,33344.70703125
2022-11-24,34674.0,38278.1328125
2022-11-25,35737.0,35414.0546875
2022-11-28,54871.0,40025.0234375
2022-11-29,44948.0,34345.95703125
2022-11-30,38099.0,38132.3984375
2022-12-01,33581.0,36139.92578125
2022-12-02,43042.0,41643.94140625
2022-12-05,60773.0,45416.8359375
2022-12-06,55254.0,41847.43359375
2022-12-07,38114.0,38115.89453125
2022-12-08,44289.0,39399.90234375
2022-12-09,39736.0,37431.62890625
2022-12-12,61363.0,43658.21484375
2022-12-13,50159.0,38428.0234375
2022-12-14,44143.0,38333.46875
2022-12-15,44123.0,40956.265625
2022-12-16,43374.0,37001.453125
2022-12-19,61514.0,40358.484375
2022-12-20,47137.0,30283.1875
2022-12-21,39400.0,39314.07421875
2022-12-22,25532.0,32049.98828125
2022-12-23,24301.0,27847.03515625
2022-12-26,23981.0,26977.314453125
2022-12-27,23743.0,30380.873046875
2022-12-28,23187.0,25896.28515625
2022-12-29,27445.0,31914.51953125
2022-12-30,24138.0,26656.560546875
